location_id,country_id,city,state,lat,lng
28,1,Remote,Remote,0.0,0.0
24,1,Outram,Singapore,1.2828695,103.8378603
3,1,Bugis,Singapore,1.2999533,103.8552781
35,1,Tanjong Pagar,Singapore,1.2766057,103.8457793
37,1,Toa Payoh,Singapore,1.3353906,103.8497414
2,1,Bedok,Singapore,1.3239765,103.930216
7,1,Central Singapore,Singapore,1.3156186,103.8536256
11,1,Clementi,Singapore,1.3151003,103.7652311
41,1,Woodlands,Singapore,1.436897,103.786216
16,1,Jurong Island,Singapore,1.2596166,103.6704713
18,1,Little India,Singapore,1.3068427,103.8492736
17,1,Kallang,Singapore,1.310759,103.866262
38,1,Tuas,Singapore,1.3293722,103.6482364
1,1,Ang Mo Kio,Singapore,1.3700803,103.8495228
23,1,Orchard,Singapore,1.3034266,103.831342
25,1,Pasir Ris,Singapore,1.3730307,103.949255
13,1,Geylang,Singapore,1.3181862,103.8870563
14,1,Hougang,Singapore,1.3708011,103.8925443
32,1,Suntec,Singapore,1.2946918,103.8591583
12,1,East Coast,Singapore,1.3104654,103.9235132
5,1,Bukit Timah,Singapore,1.3546901,103.7763724
19,1,MacPherson,Singapore,1.3262069,103.889507
20,1,Marina Bay,Singapore,1.275559,103.8548974
10,1,City Hall,Singapore,1.2930272,103.8526448
26,1,Queenstown,Singapore,1.2946226,103.8060366
4,1,Bukit Merah,Singapore,1.2704395,103.8283184
39,1,Ubi,Singapore,1.3299354,103.8970444
36,1,Tiong Bahru Estate,Singapore,1.2847974,103.8321489
9,1,Choa Chu Kang,Singapore,1.3847493,103.7445341
22,1,Novena,Singapore,1.3205257,103.8438813
8,1,Changi,Singapore,1.3510795,103.9900641
29,1,Serangoon,Singapore,1.3497611,103.8736841
40,1,West Singapore,Singapore,1.2904753,103.8520359
42,1,Yishun,Singapore,1.4293839,103.8350282
33,1,Tampines,Singapore,1.3546528,103.9435712
21,1,North-East Singapore,Singapore,1.2904753,103.8520359
34,1,Tanglin,Singapore,1.3060443,103.8152804
27,1,Raffles,Singapore,1.2835417,103.8514602
6,1,Central Business District,Singapore,1.28967,103.85007
30,1,Shenton Way,Singapore,1.2752631,103.8483973
