,Job ID,Job Title Index,Job Title,Company Name,Company Location
133,p_a54e8e8afb7cfcb3,1,"AVP, Portfolio Analyst",OCBC Bank,Singapore
134,p_4476576a703fc69d,1,Senior Threat Analyst,ENSIGN INFOSECURITY (CYBERSECURITY) PTE. LTD.,Toa Payoh
135,p_d7689015f7b7bc35,1,Batch Analyst - Control-M,NTT Singapore Digital Talent Services Pte. Ltd,Singapore
136,p_77b6c4736fd3cbd9,1,Data Analyst,XENDIT PTE. LTD.,Tanjong Pagar
137,p_29f4c1e921c035e2,1,Data Analyst (9 Months) #SGUP,AXA Singapore,Singapore
138,p_8e13e2b1507600ab,1,Data Analyst,GUMI ASIA PTE. LTD.,Clementi
139,p_0a9c6a716a627fc4,1,Contract Data Analyst,Confidential,Singapore
140,p_e5492bc15b049ea4,1,"Application Analyst (COBOL/400 programming, SMART/400)",KRIS INFOTECH PTE. LTD.,Singapore
141,p_e6b917eeeb9ef3b2,1,Intern (LOA),Kantar TNS,Singapore
142,p_75fff0418739172e,1,Research Analyst Intern,Padang & Co,Singapore
143,p_25477b1cce4335fb,1,Valuation Analyst,John Foord,Singapore
144,p_64f096c24cc13c29,1,Business Analysis Analyst,Equinix,Singapore
145,p_8476599bd9fd677d,1,Senior Data Analyst,Rakuten Viki Singapore,Singapore
146,p_4d338516425aa2db,1,Senior Data Analyst / Data Analyst (Data Analytics Division),WSG Workforce Singapore Agency,Singapore
147,p_a069c4620e31322b,1,"Financial Analyst, Diagnostics (ASEAN)",Siemens Healthcare Pte Ltd,Central Singapore
148,p_14adf185673bd9ae,1,Analyst/Associate - Policy Development & Evaluation Practice,KANTAR,Singapore
149,p_38ce115a0b6272ed,1,Job-Skills Analyst,SSG SkillsFuture Singapore Agency,Singapore
150,p_1574dc2f4a3dc207,1,People Analyst,Government Technology Agency,Singapore
151,p_ae6a53987f58c497,1,I4.0 Analyst - Smart MFG & AI (Yield),Micron,Singapore
152,p_bb5f1c6132bee8a0,1,Tableau Analyst - Data Visualization/ Dashboarding,Michael Page,Singapore
153,p_638fdf2d27e701a5,1,Procurement Analyst,Hewlett Packard Enterprise,Singapore
154,p_e768610f112e54d0,1,"Trainee, Research Analyst, Data Collection and Analysis [#SG...",Nanyang Technological University,Singapore
155,p_2adea5f6d8c699be,1,QA Analyst,Brenntag,Singapore
156,p_e0189aeb29d354fb,1,Business Analyst,Lynx Analytics,Singapore
157,p_2208efa288a71385,1,Sales Planning Analyst,Sony,Singapore
158,p_2af0579a4f34b50b,1,"Administrative Business Partner, Marketing",Google,Singapore
159,p_80f3e590ecda10f5,1,iTero Data & Reporting Analyst,INVISALIGN SINGAPORE PTE. LTD.,Bukit Timah
160,p_dc1a1a358f58dbc2,1,Commercial Excellence Analyst,Johnson & Johnson Family of Companies,Singapore
161,p_c87b708094b42551,1,SGUnited Analyst - Group Strategy,FWD Insurance,Singapore
162,p_9ef8bee5566a002b,1,Principal Analyst,SingHealth Community Hospitals,Singapore
163,p_b0793f4ce0bb6ea4,1,Market Analyst,Ernst & Young,Singapore
164,p_4b7dc9d018969e76,1,Data Analyst (Tableau),Sciente International Pte Ltd,Singapore
165,p_ada1581e5444b3ad,1,"Analyst, Investor Sales, FIC",ICBC Standard Bank,Singapore
166,p_2da00211bf95b944,1,Senior Data Engineer,ENSIGN INFOSECURITY (CYBERSECURITY) PTE. LTD.,Toa Payoh
167,p_e5a425cc9cba66fe,1,Research Analyst - Economics,CRU,Singapore
168,p_a95acb33726fe00f,1,Business Analyst,Alphanova Pte. Ltd.,Singapore
169,p_6dfe137ee9e871c2,1,Finance Analyst,Thermo Fisher Scientific,Singapore
170,p_facbba68ff0c86ba,1,"Data Analyst, CBG Business Analytics, Consumer Banking Group",DBS Bank,Singapore
171,p_8e2f235dfc709a52,1,Senior Data Analyst,MASTERCARD ASIA/PACIFIC PTE. LTD.,Bugis
172,p_5ee3df1d9bf3622f,1,Test Analyst,APAR TECHNOLOGIES PTE. LTD.,Outram
173,p_38ddb84c7a9b9c0a,1,Data Science Analyst,KINGFISHER RECRUITMENT (SINGAPORE) PTE. LTD.,Outram
174,p_e7c98972e29132a0,1,Data Analyst,SAVANT INFOTECH SOLUTIONS PTE. LTD.,Singapore
175,p_db4a46e05233a0bb,1,Data Analyst,NUGIT PTE. LTD.,Outram
176,p_f7f07f2fcb78c52d,1,Business Analyst,Trust Recruit Pte Ltd,Singapore
177,p_5c5f5eaee0e1e660,1,Gas Management Analyst #SGUP,PETROSERAYA PTE. LTD.,Clementi
178,p_5af02beb1af34f5f,1,Data Analyst #SGUnitedTraineeships #SGUP #PublicService,Institute of Technical Education,Ang Mo Kio
179,p_902df7bf14309d0b,1,Application Analyst - Oracle Data Stores (JD#6564),SCIENTE INTERNATIONAL PTE. LTD.,Bedok
180,p_6e616a9c5f3c9de0,1,Analyst - Health and Benefits,Gras Savoye,Singapore
181,p_5a4d7da8b0edb68c,1,Business Data Analyst,AIA,Singapore
182,p_df2fcd371646835a,1,"Vice President, Investment",Keppel Capital,Singapore
183,p_eeb26a7ac4a5bf12,1,Intern (LOA),KANTAR,Singapore
184,p_5854c952b917789e,1,Data Engineer,Circles.Life,Singapore
185,p_122cdb1ceef457c6,1,Big Data/Analytic Specialist/Lead – AVP Role,Avensys Consulting Pte Ltd,Singapore
186,p_5c8827fbeae14136,1,"Business Intelligence Analyst, International",GO-JEK,Singapore
187,p_d805b936d12e6cf9,1,Predictive Data Analyst,NTT Ltd,Central Singapore
188,p_3606009f35cdcdff,1,Keppel Internship Programme,Keppel Capital,Singapore
189,p_2b59f7f6626f339e,1,Service Desk Analyst,SITA,Singapore
190,p_04a39519e88209f2,1,TCU Credit,Barclays,Singapore
191,p_a3fd2a882bce4fef,1,Cybersecurity Intelligence Group Analyst,"JPMorgan Chase Bank, N.A.",Singapore
192,p_da3dc4a01cc31e4f,1,Media Analyst (Malay Proficiency),Meltwater,Singapore
193,p_510881e8d2a33dae,1,"Analyst/Senior, Data Management & Informatics (2-yr contract...",Changi General Hospital,Singapore
194,p_3b82bd8b8e566696,1,Apple Support Business Analyst,Apple,Singapore
195,p_b3b22d8a962f599c,1,Logistics Analyst,Advanced Sterilization Products,Singapore
196,p_30737709e9e24221,1,Risk Event Analyst,Everbridge,Singapore
197,p_0d59be8b4ad5180e,1,"M&A Analyst, Chemical",Kerry Consulting Pte Ltd,Singapore
198,p_1239e3d878781592,1,"Trading Analyst (LPG), Leading Integrated Trading Company",Kerry Consulting Pte Ltd,Singapore
199,p_ab3324aba25329e9,1,Business Data Analyst,Sciente International Pte Ltd,Singapore
200,p_97dc7ceed85995fe,1,Production Support Analyst,Sciente Consulting Pte. Ltd,Singapore
201,p_4a5f9043a1899089,1,Data Analyst,Quant Asset Management Firm,Singapore
202,p_c61c770c6bd50387,1,Predictive Data Analyst,NTT MSC,Kallang
203,p_5082eb2cd6a8994a,1,Cybersecurity Analyst,NTUC Income Insurance Co-Operative,Singapore
204,p_ef7e6d22e9dfa135,1,Data Analyst,JAC Recruitment Singapore,Singapore
205,p_2720b805e1d19ba4,1,Business Analyst,Pernod Ricard,Singapore
206,p_3133e145ac256991,1,Market Analyst Summer Intern,Nutanix,Singapore
207,p_238edd13f3c1e785,1,Singapore Reporter,Reorg Research,Singapore
208,p_05f96963b02bac0c,1,Data Analyst - Organisational Effectiveness (NTUC First Camp...,STAFFONDEMAND PTE. LTD.,Outram
209,p_2c25d2b8fb0dcece,1,Data Analyst - #SGUnitedJobs,ARYAN SOLUTIONS PTE. LTD.,Singapore
210,p_29207c873d68ef99,1,Investment Banking Analyst 1-3,BEATHCHAPMAN (PTE. LTD.),Tanjong Pagar
211,p_42405bb27b2c3432,1,Business Analyst (Project Coast) Trainee #SGUP,AIA Group,Singapore
212,p_015334446c826319,1,Agile Analyst/Business Analyst [IT,ScienTec Personnel,Singapore
213,p_d26802b7413b55f2,1,Data Visualization Analyst (Tableau) - #SGUnitedJobs,ARYAN SOLUTIONS PTE. LTD.,Singapore
214,p_30ca4091d5c3359d,1,Laboratory Analyst,SGS TESTING & CONTROL SERVICES SINGAPORE PTE LTD,Singapore
215,p_cd4c3ef6f6ccdb82,1,Data Anayst # Singapore opening,Infodrive Solutions Pte Ltd,Singapore
216,p_9705a33a684c05d8,1,Junior Pricing Business Analyst,Credit Suisse,Singapore
217,p_20a9335730ba7702,1,Staff QMS PLM Analyst,Marvell,Singapore
218,p_43f737a71b77ba5d,1,Data Business Analyst,eTeam Workforce Pte Ltd,Singapore
219,p_0e5e296a4d9f2cd1,1,Market Analyst,Aramco,Singapore
220,p_ddbea4fc405784cd,1,Junior Quant Analyst,Millennium Management LLC,Singapore
221,p_1c85fe832120ee9c,1,Test Analyst,Helius Technologies Pte Ltd,Singapore
222,p_e3939b0fb085f057,1,QC Analyst,Illumina,Woodlands
223,p_5f63b6de0bbbbc62,1,Data Analyst - Autumn Life,Standard Chartered,Singapore
224,p_0f178b6abeffebc4,1,Analyst/Senior,Changi General Hospital,Singapore
225,p_2888cc338dbcd4a6,1,"AVP, Business Analyst",OCBC Bank,Singapore
226,p_daa351738dd247fb,1,"Senior Business Analyst - Data, Trading System",Eames Consulting,Singapore
227,p_e6232826e83fcdcf,1,SOC Analyst,TALENT SPOT GROUP PRIVATE LTD.,Singapore
228,p_224b43d26e2662f1,1,"Graduate Technology Associate Programme - Business Analyst,...",Groupe Crédit Agricole,Singapore
229,p_456ef08b6508ebc8,1,Application Support Analyst,Titansoft Pte Ltd,Singapore
230,p_e0848042ff403ee9,1,Research Engineer - Email Efficacy,Cisco Talos Intelligence Group,Singapore
231,p_cb53ec3be6520ce8,1,"Executive, Operations (Trading) #SGUnitedTraineeships #SGUP",Philip Securities Pte Ltd.,Singapore
232,p_5ab0d23c30bdf551,1,Apprentice - Data Governance Analyst,Dell Technologies,Singapore
233,p_f16502f9c29a9067,1,Digital Forensic Analyst,P'nnacle Pte Ltd,Singapore
234,p_bee6932035ba0217,1,"I4.0 Analyst - Smart MFG & AI, Procurement",Micron,Singapore
235,p_dee245e05aa1a4e2,1,Transportation Analyst,Thermo Fisher Scientific,Singapore
236,p_a268e99f8204d762,1,"Retail & Wealth Analyst, Data & Analytics",Citi,Singapore
237,p_57d02c9c260e2e3d,1,"Nike Direct Digital Planning Analyst, SEA&I",Nike,Singapore
238,p_008423191d315271,1,Campaign Marketing Analyst,HBO Max,Singapore
239,p_2e1862f97878e443,1,Data Analyst,STAFFONDEMAND PTE. LTD.,Jurong Island
240,p_54132307c8c01aef,1,Senior Business Analyst - Data / Global Markets,Eames Consulting,Singapore
241,p_c10fe0f6c2c35683,1,Senior Data Analyst - Financial Services Analytics,Shopee,Singapore
242,p_73dc9cacd0d5f6fc,1,Senior / Data Analyst (Regional),Ninja Van,Singapore
243,p_4033f98a71b797a1,1,Portfolio Assistant,Franklin Templeton Investments,Singapore
244,p_4fc60d78bcb7a119,1,SGUnited Traineeship,OCBC Bank,Singapore
245,p_3b62f3a5a6d88e36,1,Business Financial Analyst (No Prior Experience Required),HP,Singapore
246,p_8418531f0070cf65,1,Technical Analyst,Facebook,Singapore
247,p_36d1a1ea53718660,1,Business Intelligence Analyst (Data Analyst),JAC Recruitment Singapore,Singapore
248,p_efaaeb3c1d241505,1,Business Analytics internSHIP - P&G Summer 2021,Procter & Gamble,Singapore
249,p_8219701d873583f7,1,"Senior Analyst, Customer Insights GA",BD,Singapore
250,p_5dbf059702a3f151,1,Graduate Technology Associate Programme - Data Analytics Sof...,Groupe Crédit Agricole,Singapore
251,p_d183d8a0bf979f94,1,Trade Support Analyst,Manpower,Singapore
252,p_c9d0dab6317fed6e,1,Order Fulfilment Analyst (18 months contract),Apple,Singapore
253,p_db1970a5dd92665e,1,Fraud Analyst - Uber APAC,Uber,Singapore
254,p_0f053cc63eee870e,1,"Incident Remediation Analyst, APAC DPS - Associate",BNP Paribas,Singapore
255,p_60d7da30f159acb5,1,Partner Data Analyst - Control Tower,FLEXPORT SINGAPORE PTE. LTD.,Outram
256,p_0a36e5ecf713ad8d,1,Informatica Analyst,DXC,Singapore
257,p_7632935aeebb5fd1,1,"Junior Business Analyst, Food Services (Fairprice Group)",Kopitiam Investment Pte Ltd,Singapore
258,p_d395dbabfa6b0711,1,Data Analyst Lead - Financial Services Analytics,Shopee,Singapore
259,p_d5e6be0832a49d57,1,Commercial Analyst Intern,Illumina,Singapore
260,p_f3758180b56f4416,1,Data Scientist,Toluna,Singapore
261,p_7f9777c2aae6f451,1,Senior Data Analytics Consultant,Wsh experts Pte Ltd,Singapore
262,p_d691fd48d05bac4b,1,Analyst Programmer #SGUnitedTraineeships #SGUP,Philip Securities Pte Ltd.,Singapore
263,p_326c9d1a0283ce24,1,Data Analytics Consultant,Wsh experts Pte Ltd,Singapore
264,p_38ec066198657558,1,Test Analyst,NCS,Singapore
265,p_5a54acfc2e6b8502,1,"Junior Opportunity: Industry Analyst, Infrastructure, Fitch...",BMI BMI Singapore,Singapore
266,p_a569319c304d4ed9,1,Senior IT Business Analyst,Groupe Crédit Agricole,Singapore
267,p_d341ba77f5e024a6,1,Business Development and Relationship Management Analyst/Ass...,Hamilton Lane,Singapore
268,p_39bcfa2aacf16384,1,AI/ML - Annotation Quality Analyst - Taiwanese Mandarin lang...,Apple,Singapore
269,p_3591182102056776,1,"Governance & Risk, Forensic, Analyst, Trainee, SGUnited Trai...",KPMG,Singapore
270,p_5df95fe94767f41c,1,Data Partnership & Audience Monetization Lead,GO-JEK,Singapore
271,p_335e9ca0bdf6fde1,1,"Search & Recommendations Quality Analyst Manager, Human Eval...",Apple,Singapore
272,p_fdf5a090d42a0d73,1,"Associate/Analyst, Business Analyst, Group Consumer Banking...",DBS Bank,Singapore
273,p_ac87a1de2f3c38ad,1,"Global Gaming Growth Consultant, Google Customer Solutions",Google,Singapore
274,p_dc84ff9f45645491,1,Business Analyst (2 Years Contract),Cycle & Carriage,Singapore
275,p_736a6fa6080da0fb,1,Data Analyst / Data Manager (Contract) #SGUnitedJobs,Ministry of Health,Singapore
276,p_0fcf319694c72482,1,Trading Intern - Fixed Income,Millennium Management LLC,Singapore
277,p_ea165b2bff3ab8cb,1,Predictive Data Analyst,NTT,Singapore
278,p_799ef53d6b8d1159,1,Data Consultant (m/f/d),Artefact,Singapore
279,p_9a66d63a57f7e98c,1,Operations Analyst,FCS CAREERS PTE. LTD.,Little India
280,p_b889d6626f953133,1,Financial Analyst,Frasers Centre Point,Singapore
281,p_8935d8393c48aa19,1,IT Business Analyst – Global Commodity Trading Company,Kerry Consulting Pte Ltd,Singapore
282,p_ef51b9fc76cd6a35,1,Analyst II (Cyber Incident Responder / Threat Hunter),Marina Bay Sands,Singapore
283,p_4cb0cb057ba25b6c,1,Operations Analyst,DSO National Laboratories,Singapore
284,p_cc70019ce8cb2dbd,1,Data Analyst,INNOVATIVE CONSULTING PTE. LTD.,Singapore
285,p_974d7c80ad1b2398,1,Senior/ Analyst,SingHealth Community Hospitals,Singapore
286,p_2759c7f6ae89f258,1,Business Analyst (Tax),KPMG,Singapore
287,p_6e3b4facc4669a58,1,Investment Banking Analyst 1-3,Ethos BeathChapman,Singapore
288,p_eeccefb3d815e8c2,1,Programmer,OCBC Bank,Singapore
289,p_82015b56ff8806aa,1,Operational Technology Analyst,ESCO ASTER PTE. LTD.,Singapore
